DATA,,,,,,,,,
key,data,,,,,,,,
token_name,Maps.me,,,,,,,,
token_symbol,MAPS,,,,,,,,
start_date,44531,,,,,,,,
start_tokens,10000000000,,,,,,,,
emission_schedule,1D,,,,,,,,
emission_type,linear_unlock,,,,,,,,
emission_incentive,,,,,,,,,
DISTRIBUTION,,,,,,,,,
entity,Private Sale,IEO and Initial Liquidity,Serum Community Fund,MAPS Community Fund,Liquidity & Token Growth,Ecosystem Partners,Project Builders,Technology & Product,Ecosystem Growth & Marketing
t1215,1.939,5,8.674,8.98,1.939,3.878,5.817,3.878,4.796
t1216,1.941,5,8.682,8.988,1.941,3.882,5.823,3.882,4.8
t1217,1.943,5,8.691,8.996,1.943,3.887,5.83,3.887,4.804
t1218,1.946,5,8.699,9.005,1.946,3.891,5.837,3.891,4.808
t1219,1.948,5,8.708,9.013,1.948,3.896,5.844,3.896,4.812
t1220,1.95,5,8.716,9.021,1.95,3.901,5.851,3.901,4.815
t1221,1.953,5,8.724,9.029,1.953,3.905,5.858,3.905,4.819
t1222,1.955,5,8.733,9.037,1.955,3.91,5.865,3.91,4.823
t1223,1.957,5,8.741,9.046,1.957,3.914,5.871,3.914,4.827
t1224,1.959,5,8.75,9.054,1.959,3.919,5.878,3.919,4.831
t1225,1.962,5,8.758,9.062,1.962,3.923,5.885,3.923,4.835
t1226,1.964,5,8.767,9.07,1.964,3.928,5.892,3.928,4.839
t1227,1.966,5,8.775,9.078,1.966,3.932,5.899,3.932,4.843
t1228,1.969,5,8.784,9.087,1.969,3.937,5.906,3.937,4.846
t1229,1.971,5,8.792,9.095,1.971,3.942,5.912,3.942,4.85
t1230,1.973,5,8.8,9.103,1.973,3.946,5.919,3.946,4.854
t1231,1.975,5,8.809,9.111,1.975,3.951,5.926,3.951,4.858
t1232,1.978,5,8.817,9.12,1.978,3.955,5.933,3.955,4.862
t1233,1.98,5,8.826,9.128,1.98,3.96,5.94,3.96,4.866
t1234,1.982,5,8.834,9.136,1.982,3.964,5.947,3.964,4.87
t1235,1.984,5,8.843,9.144,1.984,3.969,5.953,3.969,4.874
t1236,1.987,5,8.851,9.152,1.987,3.974,5.96,3.974,4.878
t1237,1.989,5,8.859,9.161,1.989,3.978,5.967,3.978,4.881
t1238,1.991,5,8.868,9.169,1.991,3.983,5.974,3.983,4.885
t1239,1.994,5,8.876,9.177,1.994,3.987,5.981,3.987,4.889
t1240,1.996,5,8.885,9.185,1.996,3.992,5.988,3.992,4.893
t1241,1.998,5,8.893,9.193,1.998,3.996,5.995,3.996,4.897
t1242,2,5,8.902,9.202,2,4.001,6.001,4.001,4.901
t1243,2.003,5,8.91,9.21,2.003,4.005,6.008,4.005,4.905
t1244,2.005,5,8.919,9.218,2.005,4.01,6.015,4.01,4.909
t1245,2.007,5,8.927,9.226,2.007,4.015,6.022,4.015,4.912
t1246,2.01,5,8.935,9.234,2.01,4.019,6.029,4.019,4.916
t1247,2.012,5,8.944,9.243,2.012,4.024,6.036,4.024,4.92
t1248,2.014,5,8.952,9.251,2.014,4.028,6.042,4.028,4.924
t1249,2.016,5,8.961,9.259,2.016,4.033,6.049,4.033,4.928
t1250,2.019,5,8.969,9.267,2.019,4.037,6.056,4.037,4.932
t1251,2.021,5,8.978,9.276,2.021,4.042,6.063,4.042,4.936
t1252,2.023,5,8.986,9.284,2.023,4.047,6.07,4.047,4.94
t1253,2.026,5,8.995,9.292,2.026,4.051,6.077,4.051,4.943
t1254,2.028,5,9.003,9.3,2.028,4.056,6.083,4.056,4.947
t1255,2.03,5,9.011,9.308,2.03,4.06,6.09,4.06,4.951
t1256,2.032,5,9.02,9.317,2.032,4.065,6.097,4.065,4.955
t1257,2.035,5,9.028,9.325,2.035,4.069,6.104,4.069,4.959
t1258,2.037,5,9.037,9.333,2.037,4.074,6.111,4.074,4.963
t1259,2.039,5,9.045,9.341,2.039,4.078,6.118,4.078,4.967
t1260,2.042,5,9.054,9.349,2.042,4.083,6.125,4.083,4.971
t1261,2.044,5,9.062,9.358,2.044,4.088,6.131,4.088,4.974
t1262,2.046,5,9.07,9.366,2.046,4.092,6.138,4.092,4.978
t1263,2.048,5,9.079,9.374,2.048,4.097,6.145,4.097,4.982
t1264,2.051,5,9.087,9.382,2.051,4.101,6.152,4.101,4.986
t1265,2.053,5,9.096,9.391,2.053,4.106,6.159,4.106,4.99
t1266,2.055,5,9.104,9.399,2.055,4.11,6.166,4.11,4.994
t1267,2.057,5,9.113,9.407,2.057,4.115,6.172,4.115,4.998
t1268,2.06,5,9.121,9.415,2.06,4.12,6.179,4.12,5.002
t1269,2.062,5,9.13,9.423,2.062,4.124,6.186,4.124,5.005
t1270,2.064,5,9.138,9.432,2.064,4.129,6.193,4.129,5.009
t1271,2.067,5,9.146,9.44,2.067,4.133,6.2,4.133,5.013
t1272,2.069,5,9.155,9.448,2.069,4.138,6.207,4.138,5.017
t1273,2.071,5,9.163,9.456,2.071,4.142,6.214,4.142,5.021
t1274,2.073,5,9.172,9.464,2.073,4.147,6.22,4.147,5.025
t1275,2.076,5,9.18,9.473,2.076,4.151,6.227,4.151,5.029
t1276,2.078,5,9.189,9.481,2.078,4.156,6.234,4.156,5.033
t1277,2.08,5,9.197,9.489,2.08,4.161,6.241,4.161,5.036
t1278,2.083,5,9.206,9.497,2.083,4.165,6.248,4.165,5.04
t1279,2.085,5,9.214,9.505,2.085,4.17,6.255,4.17,5.044
t1280,2.087,5,9.222,9.514,2.087,4.174,6.261,4.174,5.048
t1281,2.089,5,9.231,9.522,2.089,4.179,6.268,4.179,5.052
t1282,2.092,5,9.239,9.53,2.092,4.183,6.275,4.183,5.056
t1283,2.094,5,9.248,9.538,2.094,4.188,6.282,4.188,5.06
t1284,2.096,5,9.256,9.547,2.096,4.193,6.289,4.193,5.064
t1285,2.099,5,9.265,9.555,2.099,4.197,6.296,4.197,5.068
t1286,2.101,5,9.273,9.563,2.101,4.202,6.302,4.202,5.071
t1287,2.103,5,9.281,9.571,2.103,4.206,6.309,4.206,5.075
t1288,2.105,5,9.29,9.579,2.105,4.211,6.316,4.211,5.079
t1289,2.108,5,9.298,9.588,2.108,4.215,6.323,4.215,5.083
t1290,2.11,5,9.307,9.596,2.11,4.22,6.33,4.22,5.087
t1291,2.112,5,9.315,9.604,2.112,4.224,6.337,4.224,5.091
t1292,2.115,5,9.324,9.612,2.115,4.229,6.344,4.229,5.095
t1293,2.117,5,9.332,9.62,2.117,4.234,6.35,4.234,5.099
t1294,2.119,5,9.341,9.629,2.119,4.238,6.357,4.238,5.102
t1295,2.121,5,9.349,9.637,2.121,4.243,6.364,4.243,5.106
t1296,2.124,5,9.357,9.645,2.124,4.247,6.371,4.247,5.11
t1297,2.126,5,9.366,9.653,2.126,4.252,6.378,4.252,5.114
t1298,2.128,5,9.374,9.661,2.128,4.256,6.385,4.256,5.118
t1299,2.13,5,9.383,9.67,2.13,4.261,6.391,4.261,5.122
t1300,2.133,5,9.391,9.678,2.133,4.266,6.398,4.266,5.126
t1301,2.135,5,9.4,9.686,2.135,4.27,6.405,4.27,5.13
t1302,2.137,5,9.408,9.694,2.137,4.275,6.412,4.275,5.133
t1303,2.14,5,9.417,9.703,2.14,4.279,6.419,4.279,5.137
t1304,2.142,5,9.425,9.711,2.142,4.284,6.426,4.284,5.141
t1305,2.144,5,9.433,9.719,2.144,4.288,6.432,4.288,5.145
t1306,2.146,5,9.442,9.727,2.146,4.293,6.439,4.293,5.149
t1307,2.149,5,9.45,9.735,2.149,4.297,6.446,4.297,5.153
t1308,2.151,5,9.459,9.744,2.151,4.302,6.453,4.302,5.157
t1309,2.153,5,9.467,9.752,2.153,4.307,6.46,4.307,5.161
t1310,2.156,5,9.476,9.76,2.156,4.311,6.467,4.311,5.164
t1311,2.158,5,9.484,9.768,2.158,4.316,6.474,4.316,5.168
t1312,2.16,5,9.492,9.776,2.16,4.32,6.48,4.32,5.172
t1313,2.162,5,9.501,9.785,2.162,4.325,6.487,4.325,5.176
t1314,2.165,5,9.509,9.793,2.165,4.329,6.494,4.329,5.18
t1315,2.167,5,9.518,9.801,2.167,4.334,6.501,4.334,5.184
t1316,2.169,5,9.526,9.809,2.169,4.339,6.508,4.339,5.188
t1317,2.172,5,9.535,9.818,2.172,4.343,6.515,4.343,5.192
t1318,2.174,5,9.543,9.826,2.174,4.348,6.521,4.348,5.195
t1319,2.176,5,9.552,9.834,2.176,4.352,6.528,4.352,5.199
t1320,2.178,5,9.56,9.842,2.178,4.357,6.535,4.357,5.203
t1321,2.181,5,9.568,9.85,2.181,4.361,6.542,4.361,5.207
t1322,2.183,5,9.577,9.859,2.183,4.366,6.549,4.366,5.211
t1323,2.185,5,9.585,9.867,2.185,4.37,6.556,4.37,5.215
t1324,2.187,5,9.594,9.875,2.187,4.375,6.563,4.375,5.219
t1325,2.19,5,9.602,9.883,2.19,4.38,6.569,4.38,5.223
t1326,2.192,5,9.611,9.891,2.192,4.384,6.576,4.384,5.227
t1327,2.194,5,9.619,9.9,2.194,4.389,6.583,4.389,5.23
t1328,2.197,5,9.628,9.908,2.197,4.393,6.59,4.393,5.234
t1329,2.199,5,9.636,9.916,2.199,4.398,6.597,4.398,5.238
t1330,2.201,5,9.644,9.924,2.201,4.402,6.604,4.402,5.242
t1331,2.203,5,9.653,9.932,2.203,4.407,6.61,4.407,5.246
t1332,2.206,5,9.661,9.941,2.206,4.411,6.617,4.411,5.25
t1333,2.208,5,9.67,9.949,2.208,4.416,6.624,4.416,5.254
t1334,2.21,5,9.678,9.957,2.21,4.421,6.631,4.421,5.258
t1335,2.213,5,9.687,9.965,2.213,4.425,6.638,4.425,5.261
t1336,2.215,5,9.695,9.974,2.215,4.43,6.645,4.43,5.265
t1337,2.217,5,9.703,9.982,2.217,4.434,6.651,4.434,5.269
t1338,2.219,5,9.712,9.99,2.219,4.439,6.658,4.439,5.273
t1339,2.222,5,9.72,9.998,2.222,4.443,6.665,4.443,5.277
t1340,2.224,5,9.729,10.006,2.224,4.448,6.672,4.448,5.281
t1341,2.226,5,9.737,10.015,2.226,4.453,6.679,4.453,5.285
t1342,2.229,5,9.746,10.023,2.229,4.457,6.686,4.457,5.289
t1343,2.231,5,9.754,10.031,2.231,4.462,6.693,4.462,5.292
t1344,2.233,5,9.763,10.039,2.233,4.466,6.699,4.466,5.296
t1345,2.235,5,9.771,10.047,2.235,4.471,6.706,4.471,5.3
t1346,2.238,5,9.779,10.056,2.238,4.475,6.713,4.475,5.304
t1347,2.24,5,9.788,10.064,2.24,4.48,6.72,4.48,5.308
t1348,2.242,5,9.796,10.072,2.242,4.484,6.727,4.484,5.312
t1349,2.245,5,9.805,10.08,2.245,4.489,6.734,4.489,5.316
t1350,2.247,5,9.813,10.089,2.247,4.494,6.74,4.494,5.32
t1351,2.249,5,9.822,10.097,2.249,4.498,6.747,4.498,5.323
t1352,2.251,5,9.83,10.105,2.251,4.503,6.754,4.503,5.327
t1353,2.254,5,9.839,10.113,2.254,4.507,6.761,4.507,5.331
t1354,2.256,5,9.847,10.121,2.256,4.512,6.768,4.512,5.335
t1355,2.258,5,9.855,10.13,2.258,4.516,6.775,4.516,5.339
t1356,2.26,5,9.864,10.138,2.26,4.521,6.781,4.521,5.343
t1357,2.263,5,9.872,10.146,2.263,4.526,6.788,4.526,5.347
t1358,2.265,5,9.881,10.154,2.265,4.53,6.795,4.53,5.351
t1359,2.267,5,9.889,10.162,2.267,4.535,6.802,4.535,5.354
t1360,2.27,5,9.898,10.171,2.27,4.539,6.809,4.539,5.358
t1361,2.272,5,9.906,10.179,2.272,4.544,6.816,4.544,5.362
t1362,2.274,5,9.914,10.187,2.274,4.548,6.823,4.548,5.366
t1363,2.276,5,9.923,10.195,2.276,4.553,6.829,4.553,5.37
t1364,2.279,5,9.931,10.203,2.279,4.557,6.836,4.557,5.374
t1365,2.281,5,9.94,10.212,2.281,4.562,6.843,4.562,5.378
t1366,2.283,5,9.948,10.22,2.283,4.567,6.85,4.567,5.382
t1367,2.286,5,9.957,10.228,2.286,4.571,6.857,4.571,5.385
t1368,2.288,5,9.965,10.236,2.288,4.576,6.864,4.576,5.389
t1369,2.29,5,9.974,10.245,2.29,4.58,6.87,4.58,5.393
t1370,2.292,5,9.982,10.253,2.292,4.585,6.877,4.585,5.397
t1371,2.295,5,9.99,10.261,2.295,4.589,6.884,4.589,5.401
t1372,2.297,5,9.999,10.269,2.297,4.594,6.891,4.594,5.405
t1373,2.299,5,10.007,10.277,2.299,4.599,6.898,4.599,5.409
t1374,2.302,5,10.016,10.286,2.302,4.603,6.905,4.603,5.413
t1375,2.304,5,10.024,10.294,2.304,4.608,6.911,4.608,5.417
t1376,2.306,5,10.033,10.302,2.306,4.612,6.918,4.612,5.42
t1377,2.308,5,10.041,10.31,2.308,4.617,6.925,4.617,5.424
t1378,2.311,5,10.049,10.318,2.311,4.621,6.932,4.621,5.428
t1379,2.313,5,10.058,10.327,2.313,4.626,6.939,4.626,5.432
t1380,2.315,5,10.066,10.335,2.315,4.63,6.946,4.63,5.436
t1381,2.318,5,10.075,10.343,2.318,4.635,6.953,4.635,5.44
t1382,2.32,5,10.083,10.351,2.32,4.64,6.959,4.64,5.444
t1383,2.322,5,10.092,10.359,2.322,4.644,6.966,4.644,5.448
t1384,2.324,5,10.1,10.368,2.324,4.649,6.973,4.649,5.451
t1385,2.327,5,10.109,10.376,2.327,4.653,6.98,4.653,5.455
t1386,2.329,5,10.117,10.384,2.329,4.658,6.987,4.658,5.459
t1387,2.331,5,10.125,10.392,2.331,4.662,6.994,4.662,5.463
t1388,2.333,5,10.134,10.401,2.333,4.667,7,4.667,5.467
t1389,2.336,5,10.142,10.409,2.336,4.672,7.007,4.672,5.471
t1390,2.338,5,10.151,10.417,2.338,4.676,7.014,4.676,5.475
t1391,2.34,5,10.159,10.425,2.34,4.681,7.021,4.681,5.479
t1392,2.343,5,10.168,10.433,2.343,4.685,7.028,4.685,5.482
t1393,2.345,5,10.176,10.442,2.345,4.69,7.035,4.69,5.486
t1394,2.347,5,10.185,10.45,2.347,4.694,7.042,4.694,5.49
t1395,2.349,5,10.193,10.458,2.349,4.699,7.048,4.699,5.494
t1396,2.352,5,10.201,10.466,2.352,4.703,7.055,4.703,5.498
t1397,2.354,5,10.21,10.474,2.354,4.708,7.062,4.708,5.502
t1398,2.356,5,10.218,10.483,2.356,4.713,7.069,4.713,5.506
t1399,2.359,5,10.227,10.491,2.359,4.717,7.076,4.717,5.51
t1400,2.361,5,10.235,10.499,2.361,4.722,7.083,4.722,5.513
t1401,2.363,5,10.244,10.507,2.363,4.726,7.089,4.726,5.517
t1402,2.365,5,10.252,10.516,2.365,4.731,7.096,4.731,5.521
t1403,2.368,5,10.26,10.524,2.368,4.735,7.103,4.735,5.525
t1404,2.37,5,10.269,10.532,2.37,4.74,7.11,4.74,5.529
t1405,2.372,5,10.277,10.54,2.372,4.745,7.117,4.745,5.533
t1406,2.375,5,10.286,10.548,2.375,4.749,7.124,4.749,5.537
t1407,2.377,5,10.294,10.557,2.377,4.754,7.13,4.754,5.541
t1408,2.379,5,10.303,10.565,2.379,4.758,7.137,4.758,5.544
t1409,2.381,5,10.311,10.573,2.381,4.763,7.144,4.763,5.548
t1410,2.384,5,10.32,10.581,2.384,4.767,7.151,4.767,5.552
t1411,2.386,5,10.328,10.589,2.386,4.772,7.158,4.772,5.556
t1412,2.388,5,10.336,10.598,2.388,4.776,7.165,4.776,5.56
t1413,2.391,5,10.345,10.606,2.391,4.781,7.172,4.781,5.564
t1414,2.393,5,10.353,10.614,2.393,4.786,7.178,4.786,5.568
t1415,2.395,5,10.362,10.622,2.395,4.79,7.185,4.79,5.572
t1416,2.397,5,10.37,10.63,2.397,4.795,7.192,4.795,5.576
t1417,2.4,5,10.379,10.639,2.4,4.799,7.199,4.799,5.579
t1418,2.402,5,10.387,10.647,2.402,4.804,7.206,4.804,5.583
t1419,2.404,5,10.396,10.655,2.404,4.808,7.213,4.808,5.587
t1420,2.406,5,10.404,10.663,2.406,4.813,7.219,4.813,5.591
t1421,2.409,5,10.412,10.672,2.409,4.818,7.226,4.818,5.595
t1422,2.411,5,10.421,10.68,2.411,4.822,7.233,4.822,5.599
t1423,2.413,5,10.429,10.688,2.413,4.827,7.24,4.827,5.603
t1424,2.416,5,10.438,10.696,2.416,4.831,7.247,4.831,5.607
t1425,2.418,5,10.446,10.704,2.418,4.836,7.254,4.836,5.61
t1426,2.42,5,10.455,10.713,2.42,4.84,7.26,4.84,5.614
t1427,2.422,5,10.463,10.721,2.422,4.845,7.267,4.845,5.618
t1428,2.425,5,10.471,10.729,2.425,4.849,7.274,4.849,5.622
t1429,2.427,5,10.48,10.737,2.427,4.854,7.281,4.854,5.626
t1430,2.429,5,10.488,10.745,2.429,4.859,7.288,4.859,5.63
t1431,2.432,5,10.497,10.754,2.432,4.863,7.295,4.863,5.634
t1432,2.434,5,10.505,10.762,2.434,4.868,7.302,4.868,5.638
t1433,2.436,5,10.514,10.77,2.436,4.872,7.308,4.872,5.641
t1434,2.438,5,10.522,10.778,2.438,4.877,7.315,4.877,5.645
t1435,2.441,5,10.531,10.786,2.441,4.881,7.322,4.881,5.649
t1436,2.443,5,10.539,10.795,2.443,4.886,7.329,4.886,5.653
t1437,2.445,5,10.547,10.803,2.445,4.891,7.336,4.891,5.657
t1438,2.448,5,10.556,10.811,2.448,4.895,7.343,4.895,5.661
t1439,2.45,5,10.564,10.819,2.45,4.9,7.349,4.9,5.665
t1440,2.452,5,10.573,10.828,2.452,4.904,7.356,4.904,5.669
t1441,2.454,5,10.581,10.836,2.454,4.909,7.363,4.909,5.672
t1442,2.457,5,10.59,10.844,2.457,4.913,7.37,4.913,5.676
t1443,2.459,5,10.598,10.852,2.459,4.918,7.377,4.918,5.68
t1444,2.461,5,10.607,10.86,2.461,4.922,7.384,4.922,5.684
t1445,2.464,5,10.615,10.869,2.464,4.927,7.391,4.927,5.688
t1446,2.466,5,10.623,10.877,2.466,4.932,7.397,4.932,5.692
t1447,2.468,5,10.632,10.885,2.468,4.936,7.404,4.936,5.696
t1448,2.47,5,10.64,10.893,2.47,4.941,7.411,4.941,5.7
t1449,2.473,5,10.649,10.901,2.473,4.945,7.418,4.945,5.703
t1450,2.475,5,10.657,10.91,2.475,4.95,7.425,4.95,5.707
t1451,2.477,5,10.666,10.918,2.477,4.954,7.432,4.954,5.711
t1452,2.479,5,10.674,10.926,2.479,4.959,7.438,4.959,5.715
t1453,2.482,5,10.682,10.934,2.482,4.964,7.445,4.964,5.719
t1454,2.484,5,10.691,10.943,2.484,4.968,7.452,4.968,5.723
t1455,2.486,5,10.699,10.951,2.486,4.973,7.459,4.973,5.727
t1456,2.489,5,10.708,10.959,2.489,4.977,7.466,4.977,5.731
t1457,2.491,5,10.716,10.967,2.491,4.982,7.473,4.982,5.734
t1458,2.493,5,10.725,10.975,2.493,4.986,7.479,4.986,5.738
t1459,2.495,5,10.733,10.984,2.495,4.991,7.486,4.991,5.742
t1460,2.498,5,10.742,10.992,2.498,4.995,7.493,4.995,5.746
t1461,2.5,5,10.75,11,2.5,5,7.5,5,5.75
t1462,2.502,5,10.758,11.008,2.502,5.005,7.507,5.005,5.754
t1463,2.505,5,10.767,11.016,2.505,5.009,7.514,5.009,5.758
t1464,2.507,5,10.775,11.025,2.507,5.014,7.521,5.014,5.762
t1465,2.509,5,10.784,11.033,2.509,5.018,7.527,5.018,5.766
t1466,2.511,5,10.792,11.041,2.511,5.023,7.534,5.023,5.769
t1467,2.514,5,10.801,11.049,2.514,5.027,7.541,5.027,5.773
t1468,2.516,5,10.809,11.057,2.516,5.032,7.548,5.032,5.777
t1469,2.518,5,10.818,11.066,2.518,5.036,7.555,5.036,5.781
t1470,2.521,5,10.826,11.074,2.521,5.041,7.562,5.041,5.785
t1471,2.523,5,10.834,11.082,2.523,5.046,7.568,5.046,5.789
t1472,2.525,5,10.843,11.09,2.525,5.05,7.575,5.05,5.793
t1473,2.527,5,10.851,11.099,2.527,5.055,7.582,5.055,5.797
t1474,2.53,5,10.86,11.107,2.53,5.059,7.589,5.059,5.8
t1475,2.532,5,10.868,11.115,2.532,5.064,7.596,5.064,5.804
t1476,2.534,5,10.877,11.123,2.534,5.068,7.603,5.068,5.808
t1477,2.536,5,10.885,11.131,2.536,5.073,7.609,5.073,5.812
t1478,2.539,5,10.893,11.14,2.539,5.078,7.616,5.078,5.816
t1479,2.541,5,10.902,11.148,2.541,5.082,7.623,5.082,5.82
t1480,2.543,5,10.91,11.156,2.543,5.087,7.63,5.087,5.824
t1481,2.546,5,10.919,11.164,2.546,5.091,7.637,5.091,5.828
t1482,2.548,5,10.927,11.172,2.548,5.096,7.644,5.096,5.831
t1483,2.55,5,10.936,11.181,2.55,5.1,7.651,5.1,5.835
t1484,2.552,5,10.944,11.189,2.552,5.105,7.657,5.105,5.839
t1485,2.555,5,10.953,11.197,2.555,5.109,7.664,5.109,5.843
t1486,2.557,5,10.961,11.205,2.557,5.114,7.671,5.114,5.847
t1487,2.559,5,10.969,11.214,2.559,5.119,7.678,5.119,5.851
t1488,2.562,5,10.978,11.222,2.562,5.123,7.685,5.123,5.855
t1489,2.564,5,10.986,11.23,2.564,5.128,7.692,5.128,5.859
t1490,2.566,5,10.995,11.238,2.566,5.132,7.698,5.132,5.862
t1491,2.568,5,11.003,11.246,2.568,5.137,7.705,5.137,5.866
t1492,2.571,5,11.012,11.255,2.571,5.141,7.712,5.141,5.87
t1493,2.573,5,11.02,11.263,2.573,5.146,7.719,5.146,5.874
t1494,2.575,5,11.029,11.271,2.575,5.151,7.726,5.151,5.878
t1495,2.578,5,11.037,11.279,2.578,5.155,7.733,5.155,5.882
t1496,2.58,5,11.045,11.287,2.58,5.16,7.74,5.16,5.886
t1497,2.582,5,11.054,11.296,2.582,5.164,7.746,5.164,5.89
t1498,2.584,5,11.062,11.304,2.584,5.169,7.753,5.169,5.893
t1499,2.587,5,11.071,11.312,2.587,5.173,7.76,5.173,5.897
t1500,2.589,5,11.079,11.32,2.589,5.178,7.767,5.178,5.901
t1501,2.591,5,11.088,11.328,2.591,5.182,7.774,5.182,5.905
t1502,2.594,5,11.096,11.337,2.594,5.187,7.781,5.187,5.909
t1503,2.596,5,11.104,11.345,2.596,5.192,7.787,5.192,5.913
t1504,2.598,5,11.113,11.353,2.598,5.196,7.794,5.196,5.917
t1505,2.6,5,11.121,11.361,2.6,5.201,7.801,5.201,5.921
t1506,2.603,5,11.13,11.37,2.603,5.205,7.808,5.205,5.924
t1507,2.605,5,11.138,11.378,2.605,5.21,7.815,5.21,5.928
t1508,2.607,5,11.147,11.386,2.607,5.214,7.822,5.214,5.932
t1509,2.609,5,11.155,11.394,2.609,5.219,7.828,5.219,5.936
t1510,2.612,5,11.164,11.402,2.612,5.224,7.835,5.224,5.94
t1511,2.614,5,11.172,11.411,2.614,5.228,7.842,5.228,5.944
t1512,2.616,5,11.18,11.419,2.616,5.233,7.849,5.233,5.948
t1513,2.619,5,11.189,11.427,2.619,5.237,7.856,5.237,5.952
t1514,2.621,5,11.197,11.435,2.621,5.242,7.863,5.242,5.956
t1515,2.623,5,11.206,11.443,2.623,5.246,7.87,5.246,5.959
t1516,2.625,5,11.214,11.452,2.625,5.251,7.876,5.251,5.963
t1517,2.628,5,11.223,11.46,2.628,5.255,7.883,5.255,5.967
t1518,2.63,5,11.231,11.468,2.63,5.26,7.89,5.26,5.971
t1519,2.632,5,11.24,11.476,2.632,5.265,7.897,5.265,5.975
t1520,2.635,5,11.248,11.484,2.635,5.269,7.904,5.269,5.979
t1521,2.637,5,11.256,11.493,2.637,5.274,7.911,5.274,5.983
t1522,2.639,5,11.265,11.501,2.639,5.278,7.917,5.278,5.987
t1523,2.641,5,11.273,11.509,2.641,5.283,7.924,5.283,5.99
t1524,2.644,5,11.282,11.517,2.644,5.287,7.931,5.287,5.994
t1525,2.646,5,11.29,11.526,2.646,5.292,7.938,5.292,5.998
t1526,2.648,5,11.299,11.534,2.648,5.297,7.945,5.297,6.002
t1527,2.651,5,11.307,11.542,2.651,5.301,7.952,5.301,6.006
t1528,2.653,5,11.315,11.55,2.653,5.306,7.958,5.306,6.01
t1529,2.655,5,11.324,11.558,2.655,5.31,7.965,5.31,6.014
t1530,2.657,5,11.332,11.567,2.657,5.315,7.972,5.315,6.018
t1531,2.66,5,11.341,11.575,2.66,5.319,7.979,5.319,6.021
t1532,2.662,5,11.349,11.583,2.662,5.324,7.986,5.324,6.025
t1533,2.664,5,11.358,11.591,2.664,5.328,7.993,5.328,6.029
t1534,2.667,5,11.366,11.599,2.667,5.333,8,5.333,6.033
t1535,2.669,5,11.375,11.608,2.669,5.338,8.006,5.338,6.037
t1536,2.671,5,11.383,11.616,2.671,5.342,8.013,5.342,6.041
t1537,2.673,5,11.391,11.624,2.673,5.347,8.02,5.347,6.045
t1538,2.676,5,11.4,11.632,2.676,5.351,8.027,5.351,6.049
t1539,2.678,5,11.408,11.641,2.678,5.356,8.034,5.356,6.052
t1540,2.68,5,11.417,11.649,2.68,5.36,8.041,5.36,6.056
t1541,2.682,5,11.425,11.657,2.682,5.365,8.047,5.365,6.06
t1542,2.685,5,11.434,11.665,2.685,5.37,8.054,5.37,6.064
t1543,2.687,5,11.442,11.673,2.687,5.374,8.061,5.374,6.068
t1544,2.689,5,11.451,11.682,2.689,5.379,8.068,5.379,6.072
t1545,2.692,5,11.459,11.69,2.692,5.383,8.075,5.383,6.076
t1546,2.694,5,11.467,11.698,2.694,5.388,8.082,5.388,6.08
t1547,2.696,5,11.476,11.706,2.696,5.392,8.089,5.392,6.083
t1548,2.698,5,11.484,11.714,2.698,5.397,8.095,5.397,6.087
t1549,2.701,5,11.493,11.723,2.701,5.401,8.102,5.401,6.091
t1550,2.703,5,11.501,11.731,2.703,5.406,8.109,5.406,6.095
t1551,2.705,5,11.51,11.739,2.705,5.411,8.116,5.411,6.099
t1552,2.708,5,11.518,11.747,2.708,5.415,8.123,5.415,6.103
t1553,2.71,5,11.526,11.755,2.71,5.42,8.13,5.42,6.107
t1554,2.712,5,11.535,11.764,2.712,5.424,8.136,5.424,6.111
t1555,2.714,5,11.543,11.772,2.714,5.429,8.143,5.429,6.115
t1556,2.717,5,11.552,11.78,2.717,5.433,8.15,5.433,6.118
t1557,2.719,5,11.56,11.788,2.719,5.438,8.157,5.438,6.122
t1558,2.721,5,11.569,11.797,2.721,5.443,8.164,5.443,6.126
t1559,2.724,5,11.577,11.805,2.724,5.447,8.171,5.447,6.13
t1560,2.726,5,11.586,11.813,2.726,5.452,8.177,5.452,6.134
t1561,2.728,5,11.594,11.821,2.728,5.456,8.184,5.456,6.138
t1562,2.73,5,11.602,11.829,2.73,5.461,8.191,5.461,6.142
t1563,2.733,5,11.611,11.838,2.733,5.465,8.198,5.465,6.146
t1564,2.735,5,11.619,11.846,2.735,5.47,8.205,5.47,6.149
t1565,2.737,5,11.628,11.854,2.737,5.474,8.212,5.474,6.153
t1566,2.74,5,11.636,11.862,2.74,5.479,8.219,5.479,6.157
t1567,2.742,5,11.645,11.87,2.742,5.484,8.225,5.484,6.161
t1568,2.744,5,11.653,11.879,2.744,5.488,8.232,5.488,6.165
t1569,2.746,5,11.661,11.887,2.746,5.493,8.239,5.493,6.169
t1570,2.749,5,11.67,11.895,2.749,5.497,8.246,5.497,6.173
t1571,2.751,5,11.678,11.903,2.751,5.502,8.253,5.502,6.177
t1572,2.753,5,11.687,11.911,2.753,5.506,8.26,5.506,6.18
t1573,2.755,5,11.695,11.92,2.755,5.511,8.266,5.511,6.184
t1574,2.758,5,11.704,11.928,2.758,5.516,8.273,5.516,6.188
t1575,2.76,5,11.712,11.936,2.76,5.52,8.28,5.52,6.192
